collision_index,collision_year,collision_ref_no,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_imd_decile,lsoa_of_casualty,enhanced_casualty_severity,casualty_injury_based,casualty_adjusted_severity_serious,casualty_adjusted_severity_slight,casualty_distance_banding
2021531079175,2021,531079175,2,1,1,1,48,8,3,0,0,0,0,0,19,2,E01033630,3,1,0,1,-1
2021010344597,2021,010344597,1,1,1,1,28,6,3,0,0,0,0,0,1,3,E01004020,-1,0,0,1,-1
2021010338987,2021,010338987,1,1,3,2,41,7,3,6,9,0,0,0,0,2,E01003111,-1,0,0,1,-1
2021010321935,2021,010321935,2,1,1,1,27,6,3,0,0,0,0,0,3,5,E01033573,-1,0,0,1,-1
2021371019452,2021,371019452,3,1,1,1,15,3,2,0,0,0,0,0,1,4,E01030115,7,1,1,0,-1
2021010340555,2021,010340555,1,1,1,1,35,6,2,0,0,0,0,0,5,8,E01003421,-1,0,1,0,-1
2021010340072,2021,010340072,2,1,1,2,32,6,3,0,0,0,0,0,1,3,E01004028,-1,0,0,1,-1
2021451041241,2021,451041241,2,1,1,1,43,7,3,0,0,0,0,0,3,10,E01030992,3,1,0,1,-1
2021010339231,2021,010339231,1,1,1,1,30,6,3,0,0,0,0,0,1,6,E01004608,-1,0,0,1,-1
2021471082014,2021,471082014,2,1,1,1,70,10,3,0,0,0,0,0,5,2,E01021183,3,1,0,1,-1
2021010294079,2021,010294079,1,1,1,1,-1,-1,3,0,0,0,0,0,9,5,E01001315,-1,0,0,1,-1
2021010311631,2021,010311631,1,2,2,-1,-1,-1,3,0,0,1,0,0,9,-1,-1,-1,0,0,1,-1
2021451057550,2021,451057550,2,1,2,2,47,8,3,0,0,1,0,0,9,10,E01022876,3,1,0,1,-1
2021544362521,2021,544362521,1,1,1,1,19,4,3,0,0,0,0,0,9,5,E01031933,-1,0,0.0292,0.9708,-1
2021991049871,2021,991049871,2,3,2,2,25,5,3,0,0,1,0,0,9,4,-1,3,1,0,1,-1
2021131052367,2021,131052367,2,2,2,2,6,2,3,0,0,0,4,0,11,5,E01027729,3,1,0,1,-1
2021010348407,2021,010348407,1,1,1,2,37,7,3,0,0,0,0,0,9,4,E01003147,-1,0,0,1,-1
2021141088878,2021,141088878,2,2,1,1,28,6,3,0,0,0,0,0,9,2,E01007633,3,1,0,1,-1
2021041022019,2021,041022019,2,1,1,1,24,5,3,0,0,0,0,0,19,2,E01025581,3,1,0,1,-1
2021361058464,2021,361058464,2,1,2,2,58,9,3,0,0,-1,0,0,9,8,E01026532,3,1,0,1,-1
2021430215792,2021,430215792,2,1,2,2,69,10,3,0,0,1,0,0,9,10,E01028780,-1,0,0.01829,0.98171,-1
2021440344428,2021,440344428,1,1,1,2,68,10,3,0,0,0,0,0,9,3,E01017089,-1,0,0.05816,0.94184,-1
2021991151490,2021,991151490,1,1,2,1,28,6,3,0,0,1,0,0,9,1,-1,3,1,0,1,-1
2021302100638,2021,302100638,1,1,1,2,58,9,3,0,0,0,0,0,9,1,E01033167,-1,0,0.03629,0.96371,-1
2021332101539,2021,332101539,2,5,1,1,29,6,3,0,0,0,0,0,9,-1,-1,-1,0,0.03088,0.96912,-1
2021471095175,2021,471095175,1,1,1,2,33,6,3,0,0,0,0,0,9,7,E01031488,3,1,0,1,-1
2021501063156,2021,501063156,1,3,2,2,13,3,3,0,0,0,0,0,19,9,E01031340,3,1,0,1,-1
2021421052718,2021,421052718,2,1,1,1,17,4,3,0,0,0,0,0,-1,5,E01021800,3,1,0,1,-1
2021061113173,2021,061113173,1,2,1,2,45,7,3,0,0,0,0,0,9,10,E01006237,3,1,0,1,-1
2021131071707,2021,131071707,1,1,1,1,54,8,3,0,0,0,0,0,9,6,E01010690,3,1,0,1,-1
2021201137108,2021,201137108,1,1,1,2,56,9,3,0,0,0,0,0,9,3,E01010444,3,1,0,1,-1
2021010345079,2021,010345079,1,1,1,1,29,6,3,0,0,0,0,0,9,3,E01033464,-1,0,0,1,-1
2021041098076,2021,041098076,2,2,2,2,22,5,3,0,0,2,0,0,9,9,E01025318,3,1,0,1,-1
2021302100021,2021,302100021,1,2,2,2,-1,-1,3,0,0,1,0,0,9,-1,-1,-1,0,0.0176,0.9824,-1
2021041039060,2021,041039060,2,1,1,2,61,9,3,0,0,0,0,0,9,2,E01012696,3,1,0,1,-1
2021451075588,2021,451075588,1,1,1,2,48,8,3,0,0,0,0,0,9,3,E01030952,3,1,0,1,-1
2021161012604,2021,161012604,1,1,1,1,41,7,3,0,0,0,0,0,9,8,E01012977,3,1,0,1,-1
2021411107543,2021,411107543,2,1,1,2,18,4,3,0,0,0,0,0,9,9,E01023442,3,1,0,1,-1
2021010298312,2021,010298312,1,1,1,1,23,5,3,0,0,0,0,0,9,4,E01003560,-1,0,0,1,-1
2021010329275,2021,010329275,2,2,1,1,55,8,3,0,0,0,0,0,9,-1,-1,-1,0,0,1,-1
2021131057317,2021,131057317,4,1,1,1,30,6,3,0,0,0,0,0,9,7,E01010760,3,1,0,1,-1
2021451074659,2021,451074659,2,1,2,2,48,8,3,0,0,1,0,0,9,3,E01002457,3,1,0,1,-1
2021451086823,2021,451086823,1,1,2,1,24,5,3,0,0,1,0,0,9,1,E01003065,3,1,0,1,-1
2021522103956,2021,522103956,1,1,2,1,19,4,3,0,0,1,0,0,9,1,E01014596,-1,0,0.04981,0.95019,-1
2021010297786,2021,010297786,2,1,1,1,18,4,3,0,0,0,0,0,-1,3,E01003339,-1,0,0,1,-1
2021010307386,2021,010307386,1,1,1,1,49,8,3,0,0,0,0,0,1,1,E01002026,-1,0,0,1,-1
2021991081688,2021,991081688,1,1,1,1,48,8,2,0,0,0,0,0,1,8,-1,7,1,1,0,-1
2021010295070,2021,010295070,1,1,1,2,34,6,3,0,0,0,0,0,1,8,E01001133,-1,0,0,1,-1
2021010332820,2021,010332820,1,1,1,1,25,5,3,0,0,0,0,0,3,5,E01003139,-1,0,0,1,-1
2021201145694,2021,201145694,2,1,1,1,23,5,3,0,0,0,0,0,3,2,E01009505,3,1,0,1,-1
2021010349445,2021,010349445,2,4,2,1,41,7,3,0,0,2,0,0,9,4,E01004416,-1,0,0,1,-1
202154A598021,2021,54A598021,2,1,1,2,42,7,3,0,0,0,0,0,9,7,E01015583,-1,0,0.01357,0.98643,-1
2021332100421,2021,332100421,1,1,3,1,26,6,3,6,9,0,0,0,0,1,E01025699,-1,0,0.0608,0.9392,-1
202134NNC2051,2021,34NNC2051,1,1,3,1,29,6,2,5,1,0,0,0,0,4,E01026972,-1,0,1,0,-1
2021131053583,2021,131053583,2,1,1,1,26,6,2,0,0,0,0,0,3,4,E01010890,6,1,1,0,-1
2021361094520,2021,361094520,2,1,1,1,20,4,2,0,0,0,0,0,3,1,E01026699,7,1,1,0,-1
2021302100136,2021,302100136,2,1,1,1,-1,-1,3,0,0,0,0,0,9,5,E01019456,-1,0,0.00899,0.99101,-1
2021430272909,2021,430272909,1,2,2,1,21,5,3,0,0,0,0,0,19,2,E01016295,-1,0,0.02371,0.97629,-1
2021221112383,2021,221112383,2,1,2,2,53,8,1,0,0,2,0,0,9,5,E01032927,1,1,0,0,-1
2021501086049,2021,501086049,1,2,2,2,11,3,3,0,0,2,0,0,9,7,E01029871,3,1,0,1,-1
2021991044578,2021,991044578,1,5,1,1,31,6,3,0,0,0,0,0,9,3,-1,3,1,0,1,-1
2021010332523,2021,010332523,1,1,3,2,27,6,3,4,2,0,0,0,0,3,E01002808,-1,0,0,1,-1
2021451109582,2021,451109582,1,1,1,1,49,8,3,0,0,0,0,0,1,9,E01030574,3,1,0,1,-1
202106A080046,2021,06A080046,2,2,1,1,23,5,3,0,0,0,0,0,9,4,E01005281,-1,0,0.03328,0.96672,-1
202154B728821,2021,54B728821,1,1,2,2,30,6,3,0,0,2,0,0,9,-1,-1,-1,0,0.04097,0.95903,-1
2021201102502,2021,201102502,2,2,1,1,35,6,2,0,0,0,0,0,11,2,E01029409,7,1,1,0,-1
2021010329340,2021,010329340,2,2,2,2,9,2,3,0,0,1,0,0,9,4,E01000307,-1,0,0,1,-1
2021201116894,2021,201116894,1,2,2,1,30,6,3,0,0,1,0,0,9,-1,-1,3,1,0,1,-1
202134WNC2871,2021,34WNC2871,2,1,1,2,33,6,2,0,0,0,0,0,9,9,E01027264,-1,0,1,0,-1
2021010322916,2021,010322916,2,2,1,1,47,8,3,0,0,0,0,0,9,7,E01000288,-1,0,0,1,-1
2021101117442,2021,101117442,2,3,2,2,73,10,3,0,0,1,0,0,9,5,E01008410,3,1,0,1,-1
2021430286367,2021,430286367,1,1,1,1,30,6,2,0,0,0,0,0,19,6,E01002525,-1,0,1,0,-1
2021010342211,2021,010342211,1,1,1,1,27,6,3,0,0,0,0,0,9,7,E01003395,-1,0,0,1,-1
2021411131138,2021,411131138,1,1,1,1,65,9,3,0,0,0,0,0,9,6,E01023927,3,1,0,1,-1
2021101066977,2021,101066977,2,1,1,1,68,10,2,0,0,0,0,0,23,6,E01008464,7,1,1,0,-1
2021122101534,2021,122101534,2,1,1,1,28,6,3,0,0,0,0,0,1,7,E01013346,-1,0,0.12062,0.87938,-1
2021010324136,2021,010324136,2,1,1,1,42,7,3,0,0,0,0,0,2,9,E01003478,-1,0,0,1,-1
2021991019391,2021,991019391,1,1,3,2,18,4,3,1,3,0,0,0,0,1,-1,3,1,0,1,-1
202154B060721,2021,54B060721,2,1,1,1,26,6,3,0,0,0,0,0,1,8,E01031954,-1,0,0.07384,0.92616,-1
2021010310882,2021,010310882,1,1,1,1,22,5,3,0,0,0,0,0,3,2,E01033588,-1,0,0,1,-1
2021010296390,2021,010296390,3,1,1,1,20,4,2,0,0,0,0,0,1,2,E01002879,-1,0,1,0,-1
2021371121141,2021,371121141,2,1,1,1,48,8,3,0,0,0,0,0,5,9,E01026587,3,1,0,1,-1
2021101041894,2021,101041894,1,1,3,1,12,3,3,5,3,0,0,0,0,2,E01008300,3,1,0,1,-1
2021361080029,2021,361080029,1,1,1,1,18,4,3,0,0,0,0,0,9,3,E01026652,3,1,0,1,-1
2021201080361,2021,201080361,2,2,1,1,29,6,3,0,0,0,0,0,19,1,E01009297,3,1,0,1,-1
2021552100226,2021,552100226,2,2,1,2,26,6,3,0,0,0,0,0,9,9,E01019900,-1,0,0.02322,0.97678,-1
2021302102072,2021,302102072,2,2,1,1,32,6,3,0,0,0,0,0,9,9,E01019835,-1,0,0.04336,0.95664,-1
2021461112963,2021,461112963,1,4,2,1,10,2,3,0,0,2,0,0,9,1,E01024580,3,1,0,1,-1
2021522102043,2021,522102043,1,3,2,2,6,2,3,0,0,2,0,0,9,1,E01014658,-1,0,0.01573,0.98427,-1
2021131036320,2021,131036320,2,1,1,1,45,7,3,0,0,0,0,0,9,1,E01011317,3,1,0,1,-1
2021221037706,2021,221037706,2,4,1,2,29,6,3,0,0,0,0,0,9,6,E01032244,3,1,0,1,-1
2021421108324,2021,421108324,1,1,1,2,30,6,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2021451089456,2021,451089456,1,1,1,2,45,7,3,0,0,0,0,0,9,9,E01031593,3,1,0,1,-1
2021010303840,2021,010303840,2,1,1,1,42,7,3,0,0,0,0,0,2,2,E01033327,-1,0,0,1,-1
2021141032494,2021,141032494,1,1,1,1,51,8,3,0,0,0,0,0,9,-1,-1,3,1,0,1,-1
2021211100231,2021,211100231,2,1,1,1,26,6,3,0,0,0,0,0,9,3,E01029499,3,1,0,1,-1
2021351102949,2021,351102949,2,2,1,1,42,7,3,0,0,0,0,0,9,7,E01018002,3,1,0,1,-1
2021421102136,2021,421102136,2,1,1,1,33,6,3,0,0,0,0,0,9,3,E01015973,3,1,0,1,-1
2021501021792,2021,501021792,5,1,2,2,60,9,3,0,0,1,0,0,9,9,E01019946,3,1,0,1,-1
202134WNC7301,2021,34WNC7301,2,4,2,2,29,6,3,0,0,0,0,0,19,-1,-1,-1,0,0.1173,0.8827,-1
2021430224806,2021,430224806,1,1,1,9,29,6,3,0,0,0,0,0,9,6,E01003646,-1,0,0.00472,0.99528,-1
2021440411736,2021,440411736,1,1,1,1,54,8,3,0,0,0,0,0,9,5,E01017126,-1,0,0.02543,0.97457,-1
2021010324227,2021,010324227,1,1,3,2,12,3,3,10,9,0,0,0,0,8,E01004143,-1,0,0,1,-1
2021101080043,2021,101080043,1,1,1,2,48,8,2,0,0,0,0,0,9,4,E01008198,5,1,1,0,-1
2021401107616,2021,401107616,1,1,1,2,21,5,3,0,0,0,0,0,9,10,E01017544,3,1,0,1,-1
2021430099870,2021,430099870,1,1,1,1,44,7,3,0,0,0,0,0,9,7,E01016495,-1,0,0.00317,0.99683,-1
202163A034821,2021,63A034821,1,1,2,1,69,10,3,0,0,1,0,0,9,-1,-1,-1,0,0.05654,0.94346,-1
2021122101318,2021,122101318,1,1,3,2,60,9,3,5,1,0,0,0,0,5,E01011820,-1,0,0.04182,0.95818,-1
2021141101675,2021,141101675,1,1,1,1,18,4,3,0,0,0,0,0,9,5,E01007350,3,1,0,1,-1
2021430317716,2021,430317716,1,1,1,2,64,9,3,0,0,0,0,0,9,10,E01017819,-1,0,0.00658,0.99342,-1
2021010342965,2021,010342965,1,1,3,1,11,3,3,5,1,0,0,0,0,8,E01000420,-1,0,0,1,-1
2021131115988,2021,131115988,1,1,3,1,24,5,3,1,1,0,0,1,0,1,E01011348,3,1,0,1,-1
2021010317755,2021,010317755,1,2,2,1,42,7,3,0,0,2,0,0,8,10,E01023581,-1,0,0,1,-1
2021552100891,2021,552100891,2,1,1,2,29,6,3,0,0,0,0,0,9,10,E01015397,-1,0,0.00516,0.99484,-1
2021010315663,2021,010315663,2,1,1,1,-1,-1,3,0,0,0,0,0,9,-1,-1,-1,0,0,1,-1
202131B055021,2021,31B055021,1,1,2,2,63,9,3,0,0,1,0,0,9,1,E01028066,-1,0,0.13956,0.86044,-1
2021451050701,2021,451050701,1,1,1,2,24,5,3,0,0,0,0,0,9,5,E01023661,3,1,0,1,-1
2021991086682,2021,991086682,1,1,2,1,11,3,2,0,0,2,0,0,9,-1,-1,7,1,1,0,-1
2021010309357,2021,010309357,1,1,3,1,49,8,3,4,9,0,0,0,0,2,E01004284,-1,0,0,1,-1
2021010328108,2021,010328108,1,1,3,1,66,10,3,8,9,0,0,0,0,2,E01001833,-1,0,0,1,-1
2021471105064,2021,471105064,1,1,3,1,53,8,3,6,9,0,0,0,0,6,E01004145,3,1,0,1,-1
2021451054625,2021,451054625,2,1,1,1,51,8,2,0,0,0,0,0,1,5,E01030814,7,1,1,0,-1
2021111085537,2021,111085537,2,2,2,1,54,8,3,0,0,2,0,0,9,5,E01020858,3,1,0,1,-1
2021161087948,2021,161087948,1,2,2,2,19,4,3,0,0,1,0,0,9,7,E01013270,3,1,0,1,-1
2021320122004,2021,320122004,1,2,2,1,27,6,3,0,0,1,0,0,9,2,E01026026,-1,0,0.08766,0.91234,-1
2021320373331,2021,320373331,1,1,1,2,22,5,2,0,0,0,0,0,9,1,E01026109,-1,0,1,0,-1
2021991081841,2021,991081841,2,2,2,2,48,8,3,0,0,1,0,0,9,3,-1,3,1,0,1,-1
2021010315631,2021,010315631,1,1,1,1,28,6,3,0,0,0,0,0,1,6,E01004532,-1,0,0,1,-1
2021010321530,2021,010321530,1,1,1,1,28,6,2,0,0,0,0,0,3,3,E01001363,-1,0,1,0,-1
2021501099634,2021,501099634,1,1,1,1,18,4,3,0,0,0,0,0,3,6,E01020244,3,1,0,1,-1
2021010318859,2021,010318859,1,1,2,2,69,10,3,0,0,0,3,0,11,6,E01002630,-1,0,0,1,-1
2021401029182,2021,401029182,2,1,1,1,33,6,3,0,0,0,0,0,19,9,E01017417,3,1,0,1,-1
2021052100815,2021,052100815,2,1,1,1,37,7,2,0,0,0,0,0,5,7,E01006800,-1,0,1,0,-1
2021010297199,2021,010297199,4,1,1,1,27,6,3,0,0,0,0,0,9,5,E01023332,-1,0,0,1,-1
2021010342880,2021,010342880,2,1,2,1,22,5,3,0,0,1,0,0,9,1,E01002093,-1,0,0,1,-1
2021010344742,2021,010344742,1,1,1,1,25,5,3,0,0,0,0,0,9,4,E01001233,-1,0,0,1,-1
2021041096728,2021,041096728,2,1,1,2,31,6,3,0,0,0,0,0,9,1,E01012707,3,1,0,1,-1
2021430432177,2021,430432177,1,1,2,1,16,4,3,0,0,2,0,0,9,4,E01016207,-1,0,0.05822,0.94178,-1
202163A070121,2021,63A070121,1,1,1,2,23,5,3,0,0,1,0,0,9,-1,-1,-1,0,0.06085,0.93915,-1
2021010331689,2021,010331689,1,1,1,1,36,7,3,0,0,0,0,0,19,6,E01004491,-1,0,0,1,-1
2021010299200,2021,010299200,2,1,1,1,31,6,3,0,0,0,0,0,1,5,E01003018,-1,0,0,1,-1
2021141092400,2021,141092400,2,1,1,1,20,4,2,0,0,0,0,0,1,-1,-1,7,1,1,0,-1
2021201079882,2021,201079882,1,1,1,2,38,7,3,0,0,0,0,0,9,3,E01009862,3,1,0,1,-1
202131B045721,2021,31B045721,1,1,1,1,47,8,3,0,0,0,0,0,9,8,E01026977,-1,0,0.06731,0.93269,-1
2021361051351,2021,361051351,1,1,1,2,29,6,3,0,0,0,0,0,9,2,E01026689,3,1,0,1,-1
2021411028543,2021,411028543,1,1,1,2,51,8,3,0,0,0,0,0,9,10,E01017413,3,1,0,1,-1
2021421018037,2021,421018037,2,2,1,2,43,7,2,0,0,0,0,0,9,4,E01021822,5,1,1,0,-1
2021010342429,2021,010342429,1,1,1,1,54,8,2,0,0,0,0,0,4,9,E01023134,-1,0,1,0,-1
2021501108237,2021,501108237,1,1,1,1,75,10,3,0,0,0,0,0,5,6,E01015076,3,1,0,1,-1
2021010324333,2021,010324333,2,2,1,1,26,6,3,0,0,0,0,0,9,4,E01001674,-1,0,0,1,-1
2021061109605,2021,061109605,2,1,1,1,49,8,3,0,0,0,0,0,9,2,E01005553,3,1,0,1,-1
2021101048948,2021,101048948,2,1,2,2,6,2,3,0,0,1,0,0,9,2,E01008450,3,1,0,1,-1
2021122101262,2021,122101262,1,1,1,1,52,8,3,0,0,0,0,0,9,3,E01013416,-1,0,0.04388,0.95612,-1
2021320371593,2021,320371593,1,1,1,1,36,7,2,0,0,0,0,0,9,4,E01028252,-1,0,1,0,-1
2021041038236,2021,041038236,2,1,3,1,33,6,3,6,9,0,0,0,0,2,E01025305,3,1,0,1,-1
2021131094766,2021,131094766,1,1,3,2,55,8,3,5,1,0,0,1,0,6,E01011480,3,1,0,1,-1
2021010325402,2021,010325402,1,1,1,1,50,8,3,0,0,0,0,0,9,8,E01024313,-1,0,0,1,-1
2021010291050,2021,010291050,2,1,1,1,28,6,3,0,0,0,0,0,1,8,E01004688,-1,0,0,1,-1
2021122101527,2021,122101527,1,1,1,1,53,8,3,0,0,0,0,0,1,10,E01027700,-1,0,0.08818,0.91182,-1
2021131114766,2021,131114766,3,1,1,1,26,6,3,0,0,0,0,0,9,1,E01010618,3,1,0,1,-1
2021070839260,2021,070839260,1,1,3,1,52,8,3,5,3,0,0,0,0,9,E01018500,-1,0,0.12233,0.87767,-1
2021131121384,2021,131121384,1,1,3,1,19,4,3,1,3,0,0,2,0,4,E01011075,3,1,0,1,-1
2021421103602,2021,421103602,2,1,1,1,24,5,3,0,0,0,0,0,3,3,E01033051,3,1,0,1,-1
2021545220421,2021,545220421,2,1,2,2,54,8,3,0,0,1,0,0,9,7,E01029166,-1,0,0.01429,0.98571,-1
2021440052973,2021,440052973,1,1,3,2,31,6,2,5,1,0,0,0,0,3,E01032751,-1,0,1,0,-1
202154C026221,2021,54C026221,1,1,3,1,34,6,3,1,9,0,0,0,0,8,E01015584,-1,0,0.06105,0.93895,-1
2021421069098,2021,421069098,1,1,1,1,66,10,2,0,0,0,0,0,9,8,E01022081,7,1,1,0,-1
2021052102230,2021,052102230,1,1,3,2,73,10,3,6,9,0,0,0,0,6,E01006621,-1,0,0.10538,0.89462,-1
2021010347445,2021,010347445,2,1,1,1,47,8,3,0,0,0,0,0,1,7,E01000909,-1,0,0,1,-1
2021371060697,2021,371060697,2,1,1,1,57,9,2,0,0,0,0,0,1,9,E01030008,6,1,1,0,-1
2021320692869,2021,320692869,1,1,1,1,19,4,3,0,0,0,0,0,9,4,E01013986,-1,0,0.06286,0.93714,-1
2021010306656,2021,010306656,1,1,1,1,56,9,3,0,0,0,0,0,9,6,E01016482,-1,0,0,1,-1
2021371027718,2021,371027718,1,1,2,1,19,4,3,0,0,1,0,0,9,6,E01030232,3,1,0,1,-1
2021041036650,2021,041036650,2,2,2,2,16,4,3,0,0,1,0,0,9,7,E01025609,3,1,0,1,-1
2021531056676,2021,531056676,2,1,2,2,21,5,3,0,0,2,0,0,9,2,E01022322,3,1,0,1,-1
2021991094142,2021,991094142,2,1,1,2,26,6,3,0,0,0,0,0,9,4,-1,3,1,0,1,-1
2021421069829,2021,421069829,2,1,1,2,19,4,3,0,0,0,0,0,9,6,E01021991,3,1,0,1,-1
2021991031045,2021,991031045,1,2,1,1,22,5,3,0,0,0,0,0,9,1,-1,3,1,0,1,-1
2021010296725,2021,010296725,2,1,1,1,20,4,2,0,0,0,0,0,-1,1,E01001013,-1,0,1,0,-1
2021201025242,2021,201025242,2,1,1,1,13,3,3,0,0,0,0,0,1,2,E01009609,3,1,0,1,-1
2021010293679,2021,010293679,1,1,1,1,43,7,2,0,0,0,0,0,3,1,E01000917,-1,0,1,0,-1
2021010334630,2021,010334630,1,1,3,2,58,9,3,1,1,0,0,0,0,2,E01000599,-1,0,0,1,-1
2021522102736,2021,522102736,1,1,3,2,70,10,2,9,9,0,0,0,0,1,E01014831,-1,0,1,0,-1
2021991076833,2021,991076833,1,1,3,2,8,2,3,5,2,0,0,0,0,5,-1,3,1,0,1,-1
20211382L0544,2021,1382L0544,2,1,1,1,58,9,2,0,0,0,0,0,1,4,E01011012,-1,0,1,0,-1
2021010324884,2021,010324884,1,1,1,2,44,7,3,0,0,0,0,0,9,5,E01000994,-1,0,0,1,-1
2021201125125,2021,201125125,2,1,1,1,43,7,3,0,0,0,0,0,9,4,E01009205,3,1,0,1,-1
2021351101426,2021,351101426,1,1,1,1,27,6,3,0,0,0,0,0,9,5,E01018183,3,1,0,1,-1
2021421116045,2021,421116045,1,1,1,1,50,8,3,0,0,0,0,0,9,4,E01022037,3,1,0,1,-1
2021010305135,2021,010305135,1,2,1,1,53,8,3,0,0,0,0,0,9,1,E01001364,-1,0,0,1,-1
2021061128892,2021,061128892,1,1,1,1,25,5,3,0,0,0,0,0,9,2,E01005238,3,1,0,1,-1
2021201133525,2021,201133525,2,1,1,1,44,7,3,0,0,0,0,0,9,2,E01009291,3,1,0,1,-1
2021302100579,2021,302100579,1,1,2,-1,-1,-1,3,0,0,0,4,0,11,5,E01019456,-1,0,0.00715,0.99285,-1
2021131087256,2021,131087256,1,1,3,2,30,6,3,9,7,0,0,2,0,-1,-1,3,1,0,1,-1
2021010301259,2021,010301259,1,1,1,2,27,6,3,0,0,0,0,0,9,3,E01001244,-1,0,0,1,-1
202131D189621,2021,31D189621,2,1,1,2,52,8,3,0,0,0,0,0,9,6,E01028416,-1,0,0.03233,0.96767,-1
2021440132819,2021,440132819,1,1,1,1,32,6,3,0,0,0,0,0,9,1,E01017281,-1,0,0.06299,0.93701,-1
2021610014921,2021,610014921,1,3,2,2,76,11,3,0,0,1,0,0,9,-1,-1,-1,0,0.10277,0.89723,-1
2021010329218,2021,010329218,1,1,1,1,20,4,3,0,0,0,0,0,9,-1,-1,-1,0,0,1,-1
2021041013427,2021,041013427,2,1,1,1,24,5,3,0,0,0,0,0,9,2,E01012573,3,1,0,1,-1
2021041042561,2021,041042561,2,1,2,2,54,8,3,0,0,1,0,0,9,1,E01012594,3,1,0,1,-1
2021170S10471,2021,170S10471,1,1,1,2,77,11,3,0,0,0,0,0,9,5,E01012191,-1,0,0.02507,0.97493,-1
2021221078435,2021,221078435,1,1,1,2,61,9,2,0,0,0,0,0,9,3,E01032187,6,1,1,0,-1
202163A090921,2021,63A090921,1,1,1,1,31,6,3,0,0,0,0,0,9,-1,-1,-1,0,0.07912,0.92088,-1
2021522104172,2021,522104172,1,1,1,2,73,10,3,0,0,0,0,0,1,8,E01014755,-1,0,0.05803,0.94197,-1
2021010308976,2021,010308976,1,1,3,2,24,5,3,5,1,0,0,0,0,-1,-1,-1,0,0,1,-1
2021522101993,2021,522101993,1,1,3,2,26,6,3,5,9,0,0,0,0,2,E01014692,-1,0,0.03091,0.96909,-1
2021161034475,2021,161034475,1,2,1,2,44,7,3,0,0,0,0,0,9,4,E01026028,3,1,0,1,-1
2021161036532,2021,161036532,1,1,1,1,47,8,3,0,0,0,0,0,9,2,E01012763,3,1,0,1,-1
2021221119602,2021,221119602,2,3,2,1,77,11,2,0,0,1,0,0,9,8,E01029688,6,1,1,0,-1
2021010320496,2021,010320496,1,1,3,1,12,3,3,5,2,0,0,0,0,4,E01000733,-1,0,0,1,-1
2021010339618,2021,010339618,1,1,3,2,24,5,3,4,1,0,0,0,0,5,E01001038,-1,0,0,1,-1
2021421078710,2021,421078710,2,1,1,1,25,5,3,0,0,0,0,0,2,1,E01000551,3,1,0,1,-1
2021010311041,2021,010311041,1,1,1,2,48,8,3,0,0,0,0,0,9,8,E01002265,-1,0,0,1,-1
2021421095054,2021,421095054,1,1,1,1,29,6,3,0,0,0,0,0,9,6,E01021796,3,1,0,1,-1
2021421029540,2021,421029540,1,1,3,2,13,3,2,5,3,0,0,0,0,6,E01015826,6,1,1,0,-1
2021061048920,2021,061048920,1,2,2,1,34,6,2,0,0,1,0,0,9,7,E01025361,7,1,1,0,-1
2021010314084,2021,010314084,2,1,1,2,45,7,3,0,0,0,0,0,9,5,E01004021,-1,0,0,1,-1
2021010324751,2021,010324751,2,1,1,1,28,6,3,0,0,0,0,0,9,8,E01000823,-1,0,0,1,-1
2021201081161,2021,201081161,1,1,2,1,47,8,3,0,0,0,4,0,11,1,E01010371,3,1,0,1,-1
2021201049317,2021,201049317,1,1,2,2,38,7,3,0,0,1,0,0,9,2,E01009391,3,1,0,1,-1
2021430160915,2021,430160915,2,2,2,2,30,6,2,0,0,1,0,0,9,7,E01017694,-1,0,1,0,-1
2021052102212,2021,052102212,2,1,1,1,55,8,3,0,0,0,0,0,9,2,E01006751,-1,0,0.03612,0.96388,-1
2021010347251,2021,010347251,1,1,1,1,31,6,3,0,0,0,0,0,1,2,E01002086,-1,0,0,1,-1
2021320403344,2021,320403344,2,1,1,1,23,5,3,0,0,0,0,0,1,3,E01026318,-1,0,0.10968,0.89032,-1
2021010312568,2021,010312568,1,1,3,1,48,8,3,5,1,0,0,0,0,3,E01004063,-1,0,0,1,-1
2021010352011,2021,010352011,1,2,2,1,27,6,3,0,0,2,0,0,9,8,E01000671,-1,0,0,1,-1
2021010288993,2021,010288993,2,1,1,1,67,10,3,0,0,0,0,0,9,2,E01000098,-1,0,0,1,-1
2021010302011,2021,010302011,1,1,1,2,59,9,3,0,0,0,0,0,9,2,E01001775,-1,0,0,1,-1
2021122101237,2021,122101237,1,2,2,2,18,4,3,0,0,1,0,0,9,3,E01012194,-1,0,0.04527,0.95473,-1
2021501112568,2021,501112568,1,1,1,1,27,6,3,0,0,0,0,0,9,6,E01031557,3,1,0,1,-1
2021440344783,2021,440344783,2,1,1,2,31,6,3,0,0,0,0,0,-1,1,E01017039,-1,0,0.11283,0.88717,-1
202131A158721,2021,31A158721,1,1,3,2,8,2,3,5,1,0,0,0,0,5,E01027946,-1,0,0.06827,0.93173,-1
2021361028575,2021,361028575,2,2,1,2,47,8,3,0,0,0,0,0,9,8,E01026508,3,1,0,1,-1
